Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-December-2015,91.9,92.55,87.3,88.3,89.7604559939959,611587,2852,54896328,105427,17.24,5.25,-3.6
9-December-2015,88.5,88.75,83.45,84.15,86.2105648237536,723022,3597,62332135,102824,14.22,5.3,-4.35
10-December-2015,84.5,86,82.75,85,84.5911074174112,717137,3520,60663413,78618,10.96,3.25,0.5
11-December-2015,85.8,85.8,81.5,82.5,83.2574128812481,829873,3451,69093079,107063,12.9,4.3,-3.3
14-December-2015,81.5,83.7,81.5,82.85,82.9662111020177,585281,2356,48558547,94073,16.07,2.2,1.35
15-December-2015,83,83.75,81.3,82.3,82.2718415451649,408293,1924,33591017,52914,12.96,2.45,-0.7
16-December-2015,83,83.65,82.1,82.4,82.8918602233393,408795,1685,33885778,76738,18.77,1.55,-0.6
17-December-2015,83.6,87.85,83.6,87.4,86.5671188441783,1643160,9089,142243627,242576,14.76,4.25,3.8
18-December-2015,87.85,91.9,86.55,89.05,90.1009793879517,2819516,13309,254041153,332482,11.79,5.35,1.2
21-December-2015,90.8,93.15,90.1,90.95,91.5919628896341,1537468,7008,140819712,301923,19.64,3.05,0.15
22-December-2015,91.75,92.6,88.4,89,90.520443962419,863947,4126,78204866,152508,17.65,4.2,-2.75
23-December-2015,89.15,90.45,88.8,89.2,89.5963081461438,541029,2149,48474201,85975,15.89,1.65,0.05
24-December-2015,89.9,89.9,87.05,87.8,87.8919259008204,534041,2767,46937892,76442,14.31,2.85,-2.1
28-December-2015,88,91.4,87.9,90.2,90.1622493964893,707941,3493,63829553,139205,19.66,3.5,2.2
29-December-2015,89.95,90.55,89.25,89.8,89.7930257420761,381632,1811,34267892,90086,23.61,1.3,-0.15
30-December-2015,90.4,92,89.95,90.2,90.9303903300575,638101,3406,58022773,117794,18.46,2.05,-0.2
31-December-2015,90.5,90.95,88.45,88.9,89.5700612609975,437146,2157,39155194,120228,27.5,2.5,-1.6
1-January-2016,90.8,91.15,89.35,89.9,90.1819338710545,706438,3064,63707945,111007,15.71,1.8,-0.9
4-January-2016,89.6,89.7,82.05,84.85,85.5149809779438,1071125,5325,91597234,222313,20.76,7.65,-4.75
5-January-2016,85.05,85.7,83.1,84.2,84.2482822411865,769753,4090,64850368,131466,17.08,2.6,-0.85
6-January-2016,84,85.05,82.55,83.1,83.6445944199954,758494,3542,63443923,155428,20.49,2.5,-0.9
7-January-2016,81.85,81.85,77.1,77.8,78.5982884019079,1054570,5011,82887397,285581,27.08,4.75,-4.05
8-January-2016,78.5,79.85,77,78.1,78.3952220653448,835047,4108,65463695,161589,19.35,2.85,-0.4
11-January-2016,77.3,77.7,74.85,76.6,76.2490944010892,658128,3990,50181664,118242,17.97,2.85,-0.7
12-January-2016,76.9,77.4,73.3,73.7,75.0089797915443,764383,4164,57335589,142941,18.7,4.1,-3.2
13-January-2016,75,75.4,67.5,70.2,71.0632956761449,1626604,7383,115591841,332778,20.46,7.9,-4.8
14-January-2016,68,68.25,64.3,66.1,66.3210860959687,3175410,12713,210596640,661107,20.82,3.95,-1.9
15-January-2016,65.95,66.5,60.1,61,63.7099964752024,1878122,9306,119655146,550414,29.31,6.4,-4.95
18-January-2016,61,61.1,53.85,55.4,57.6319889344954,2601237,10144,149914462,568332,21.85,7.25,-5.6
19-January-2016,55.5,58.5,54.7,58,57.012660339106,1852636,7492,105623707,308821,16.67,3.8,2.5
20-January-2016,56,56.35,54.1,55.3,55.2660687123733,1718526,7697,94976176,299174,17.41,2.25,-0.7
21-January-2016,56.2,58.85,55.6,57.55,56.8941908487954,1930041,7614,109808121,258584,13.4,3.25,1.35
22-January-2016,58.5,60.7,58.05,60,59.4395590526608,1307367,5866,77709318,191274,14.63,2.65,1.5
25-January-2016,61.7,61.7,58.3,59.15,59.7630232993845,784613,3812,46890845,181791,23.17,3.4,-2.55
27-January-2016,59.15,60.25,57.55,59.2,59.01471632946,1028993,4812,60725730,133593,12.98,2.7,0.05
28-January-2016,58.9,60.9,58.15,59.95,60.0634127328812,897990,4787,53936344,129536,14.43,2.75,1.05
29-January-2016,59.9,59.95,58.15,58.9,59.0067928312521,713988,3475,42130142,128975,18.06,1.8,-1
1-February-2016,59.7,60.45,58.15,58.5,59.1109947866794,939900,4158,55558424,169395,18.02,2.3,-1.2
2-February-2016,58.15,60.85,58.15,59.3,59.5858664529063,1230038,4929,73292880,149519,12.16,2.7,1.15
3-February-2016,58.5,58.5,56.7,57.05,57.3811410202993,926434,3479,53159840,145789,15.74,1.8,-1.45
4-February-2016,57.6,58.45,55.5,55.75,56.9621563268808,880015,3422,50127552,143857,16.35,2.95,-1.85
5-February-2016,56.2,57.65,55.4,57,56.4397549696958,693302,3425,39129795,109537,15.8,2.25,0.8
8-February-2016,57.9,58.95,56.7,56.9,57.8894285547528,788142,3985,45625090,154998,19.67,2.25,-1
9-February-2016,55.9,56.65,55.4,55.65,55.9749450664565,801878,3497,44885077,169554,21.14,1.25,-0.25
10-February-2016,55.4,55.5,52.55,53.75,53.6192631784748,1232673,5899,66095018,175812,14.26,2.95,-1.65
11-February-2016,53.95,53.95,51.6,52,52.3686142175103,805148,3871,42164485,190718,23.69,2.35,-1.95
12-February-2016,51.9,54.1,47.4,52.1,50.0711914296842,1846093,9036,92436076,224302,12.15,6.7,0.2
15-February-2016,50.25,54.9,50.25,53.75,53.3612206433982,1468111,6755,78340195,192324,13.1,4.65,3.5
16-February-2016,54.85,54.85,52,52.25,53.3481937450449,642019,3548,34250554,119578,18.63,2.85,-2.6
17-February-2016,52.25,53.75,50.35,53,51.8113731097325,660224,3355,34207112,118039,17.88,3.4,0.75
18-February-2016,53.6,54.5,52.35,53.6,53.3631041809094,488554,2458,26070758,80086,16.39,2.15,0
19-February-2016,54,55.35,53.15,54.85,54.5177328292284,553324,3023,30165970,143917,26.01,2.2,0.85
22-February-2016,55.05,57.25,55,56.85,56.3377346940664,756357,3273,42611440,125330,16.57,2.25,1.8
23-February-2016,57.45,57.45,55.2,55.7,56.3197559300117,470193,2353,26481155,65578,13.95,2.25,-1.75
24-February-2016,55,57.8,54.7,56.4,56.6505389162072,603990,3060,34216359,113132,18.73,3.1,1.4
25-February-2016,58.5,58.5,55.6,56.2,56.4987800772767,335677,1966,18965341,101607,30.27,2.9,-2.3
26-February-2016,57.9,57.9,55.05,55.65,56.009561512856,511007,3059,28621278,65140,12.75,2.85,-2.25
29-February-2016,56.2,64.5,56.15,58.45,60.6369217498853,6520016,31701,395353700,1145987,17.58,8.35,2.25
1-March-2016,59.8,61.6,58.25,59.5,60.0426235523753,2261895,11227,135810110,485509,21.46,3.35,-0.3
2-March-2016,61.4,64.7,61,64,63.3507708417332,2899363,13537,183676881,562503,19.4,3.7,2.6
3-March-2016,64.75,66,62.2,65.4,64.1144857773015,1763730,8115,113080642,327045,18.54,3.8,0.65
4-March-2016,65.75,69.6,63.65,68.15,67.517285573498,1945177,9312,131333071,345058,17.74,5.95,2.4
8-March-2016,67.95,70.25,66.35,68.85,68.8190187438748,1656061,7528,113968493,265499,16.03,3.9,0.9
9-March-2016,68.1,68.7,66.55,68.1,67.8701434138918,776703,3812,52714944,138998,17.9,2.15,0
10-March-2016,68.05,68.95,65.3,66.05,67.037612346708,890213,4111,59677754,210847,23.69,3.65,-2
11-March-2016,64.9,65.5,63.65,65.1,64.7619725067881,892002,4333,57767809,122198,13.7,1.85,0.2
14-March-2016,65.7,66.6,63.8,64.35,64.6819359204028,670978,2862,43400156,143315,21.36,2.8,-1.35
15-March-2016,63.95,65.7,63.8,65.1,65.1071995413035,481364,2726,31340262,89610,18.62,1.9,1.15
16-March-2016,64.85,66.15,63.65,65.6,64.8395430898377,579545,2414,37577433,150252,25.93,2.5,0.75
17-March-2016,66.45,67.65,65.8,66.65,66.6023476008312,913358,3470,60831787,253873,27.8,1.85,0.2
18-March-2016,67.1,67.4,66.15,67.15,66.8508161869308,568681,1982,38016789,165547,29.11,1.25,0.05
21-March-2016,69,71.2,68.6,70.2,70.2642190188358,1551830,7287,109038123,235702,15.19,2.6,1.2
22-March-2016,70.2,70.5,68.3,69.1,69.0395900877715,747965,2799,51639197,168513,22.53,2.2,-1.1
23-March-2016,68.8,72.35,68.2,70.8,70.8963123992878,1891528,7789,134102360,293566,15.52,4.15,2
28-March-2016,71.4,71.4,67.6,68.25,69.0220131898092,751186,3605,51848370,169024,22.5,3.8,-3.15
29-March-2016,69,70.25,67.6,68.2,69.0186325910864,902934,4282,62319270,159769,17.69,2.65,-0.8
30-March-2016,68.95,70.15,68.05,69.45,69.3782678653145,745173,3263,51698812,162376,21.79,2.1,0.5
31-March-2016,69.9,70.95,69.1,69.5,70.0110938259904,641528,3070,44914077,147944,23.06,1.85,-0.4
1-April-2016,70.5,72.85,70,72.55,71.6373555029964,1195267,5086,85625767,277879,23.25,2.85,2.05
4-April-2016,72.65,73.05,70.45,71.2,71.5447413126982,716966,3391,51295147,175068,24.42,2.6,-1.45
5-April-2016,71,71.6,67.75,68.1,69.5917783925581,921377,4739,64120264,214016,23.23,3.85,-2.9
6-April-2016,68.6,68.9,66.65,67.45,67.6690664442979,458098,2915,30999064,93401,20.39,2.25,-1.15
7-April-2016,67.5,69.2,66.6,67.75,67.9573656060347,591377,3008,40188423,82875,14.01,2.6,0.25
8-April-2016,68.4,68.4,66.1,67.15,67.3833177260165,658879,3066,44397453,121976,18.51,2.3,-1.25
11-April-2016,68,68.25,66.9,68.05,67.6190345206987,436260,2045,29499480,81851,18.76,1.35,0.05
12-April-2016,68,70,67.45,69.5,68.9828900814523,749273,3316,51687017,155642,20.77,2.55,1.5
13-April-2016,70.35,71.4,69.7,69.95,70.5169396897127,685107,3623,48311649,186603,27.24,1.7,-0.4
18-April-2016,69.8,72.3,68.1,71.4,70.9218460081758,1098370,4804,77898428,178677,16.27,4.2,1.6
20-April-2016,71.3,72.6,70.3,71.95,71.5572524998125,813161,3815,58187567,99673,12.26,2.3,0.65
21-April-2016,72.5,73.95,71.55,72.3,72.9160309369168,834343,3628,60836980,163465,19.59,2.4,-0.2
22-April-2016,72.2,73.2,71.5,72.5,72.4257639730712,607973,2186,44032909,149803,24.64,1.7,0.3
25-April-2016,72.75,72.75,70.65,71.1,71.4788538486798,411115,2070,29386029,83239,20.25,2.1,-1.65
26-April-2016,70.6,71.7,69.5,70.95,70.5272741438078,770125,3338,54314817,86575,11.24,2.2,0.35
27-April-2016,70.75,71.85,70.5,70.9,71.1864168532483,436806,1895,31094654,90340,20.68,1.35,0.15
28-April-2016,71.2,71.5,69.3,69.65,70.2520963493875,495862,2103,34835345,132533,26.73,2.2,-1.55
29-April-2016,69.8,70.4,67.1,69.2,68.6740372274916,1041757,3472,71541659,110250,10.58,3.3,-0.6
2-May-2016,68.9,69.2,68.05,68.65,68.6855307347948,536558,2207,36853771,107087,19.96,1.15,-0.25
3-May-2016,69.5,70.05,67.7,67.9,68.8101412160405,534571,2247,36783906,94254,17.63,2.35,-1.6
4-May-2016,67.75,68.3,66.5,66.8,67.6139955088821,479168,1956,32398463,92353,19.27,1.8,-0.95
5-May-2016,66.7,67.35,65.05,66.35,66.0482665898396,676845,2615,44704439,96894,14.32,2.3,-0.35
6-May-2016,66.05,68.9,66,67.6,67.6766351024004,862790,3713,58390724,143225,16.6,2.9,1.55
9-May-2016,68.1,69.55,67.9,69.25,68.928157114537,394973,1611,27224761,79571,20.15,1.65,1.15
10-May-2016,69.1,69.75,68.15,69.2,69.0154540999457,377505,1572,26053679,60489,16.02,1.6,0.1
11-May-2016,66.8,69.1,66.8,67.7,68.1211593433199,384114,1479,26166291,67077,17.46,2.3,0.9
12-May-2016,67.9,69,67.75,68.25,68.2648664226239,291479,1256,19897775,68957,23.66,1.25,0.35
13-May-2016,68.3,68.35,65.35,65.55,66.3117184046102,646914,2441,42897979,197625,30.55,3,-2.75
16-May-2016,66.3,66.4,63.1,63.75,64.1381342401064,502294,2013,32216200,142503,28.37,3.3,-2.55
17-May-2016,64.3,65.45,63.4,64.6,64.613672209333,371542,1552,24006693,73459,19.77,2.05,0.3
18-May-2016,64.15,65.9,63.85,65.65,64.9208023869832,372688,1683,24195204,66354,17.8,2.05,1.5
19-May-2016,65.65,66.65,64.15,64.4,65.5368935601038,515117,1971,33759168,149913,29.1,2.5,-1.25
20-May-2016,64.9,65.7,63.75,64.1,64.4798035353853,572724,2633,36929131,94258,16.46,1.95,-0.8
23-May-2016,63.45,66.35,63,64.45,64.8415966463868,597803,3986,38762501,73290,12.26,3.35,1
24-May-2016,64.15,65.15,63.8,64.1,64.405354881045,262116,1145,16881674,67307,25.68,1.35,-0.05
25-May-2016,64.9,65.6,64.45,65.45,65.1100929946363,344536,1294,22432771,96673,28.06,1.15,0.55
26-May-2016,65.55,65.95,64.7,65.6,65.3312613359278,333012,1307,21756094,83521,25.08,1.25,0.05
27-May-2016,65.6,68.25,65.6,67.5,66.8712836919139,625150,2361,41804583,195411,31.26,2.65,1.9
30-May-2016,68.2,68.6,66.7,67.35,67.5388234737166,380221,1438,25679679,61061,16.06,1.9,-0.85
31-May-2016,67.1,68.25,65.7,67.95,67.186291000841,580232,2139,38983636,94504,16.29,2.55,0.85
1-June-2016,68.45,68.45,65.65,66,67.3615196723768,493738,1862,33258942,140783,28.51,2.8,-2.45
2-June-2016,65.9,67.35,65,66.95,66.0869236599661,468365,1770,30952802,75149,16.04,2.35,1.05
3-June-2016,67.5,67.5,63.9,64.15,65.5100960383985,712111,2838,46650460,204945,28.78,3.6,-3.35
6-June-2016,64.9,65.5,63.75,64.85,64.6558976966899,525027,2759,33946092,106256,20.24,1.75,-0.05
7-June-2016,65.8,66.35,64.55,65.8,65.5242245026845,590621,2533,38699983,122463,20.73,1.8,0
8-June-2016,65.3,67.7,65.3,67.4,66.769545589615,770647,2678,51455750,140457,18.23,2.4,2.1
9-June-2016,67.5,68.65,66.6,67.55,67.6901747099635,646729,3032,43777199,114758,17.74,2.05,0.05
10-June-2016,68,68,66.1,66.4,66.9364383144871,591630,2142,39601605,164948,27.88,1.9,-1.6
13-June-2016,66,68,65.75,66.65,66.8904892718349,853268,3954,57075514,213580,25.03,2.25,0.65
14-June-2016,67.45,70,66.85,69.7,68.7850138171384,1177885,5230,81020836,335357,28.47,3.15,2.25
15-June-2016,71,71.7,70.15,70.75,70.9637155079458,1131420,5163,80289767,302178,26.71,1.55,-0.25
16-June-2016,71.2,71.35,68.7,71,70.2120864647755,933143,4177,65517917,151560,16.24,2.65,-0.2
17-June-2016,71.9,72.65,70.9,71.45,71.7005570875463,1077030,4702,77223651,231721,21.51,1.75,-0.45
20-June-2016,70.5,72.1,69.75,71.4,71.384680012791,662964,2701,47325473,154491,23.3,2.35,0.9
21-June-2016,71.4,71.9,70.5,70.75,71.2157302432792,431233,1647,30710573,70494,16.35,1.4,-0.65
22-June-2016,70.8,71.3,69.5,69.85,70.3308766964276,656453,2501,46168915,110925,16.9,1.8,-0.95
23-June-2016,70,70.3,68.6,69.75,69.43265200756,542325,2172,37655063,84896,15.65,1.7,-0.25
24-June-2016,68,68,63.35,66.1,65.1250826267337,2052907,7857,133695738,352172,17.15,4.65,-1.9
27-June-2016,67,68.1,66.1,67.65,67.2879080729539,811252,3131,54587450,156205,19.25,2,0.65
28-June-2016,67,68.6,67,68.05,67.9204998060438,366062,1802,24863114,93931,25.66,1.6,1.05
29-June-2016,69,69.7,68.1,69.1,69.0955474141239,560371,2369,38719141,132743,23.69,1.6,0.1
30-June-2016,69.7,70.4,69.45,69.75,69.9740701540567,467685,1967,32725823,165874,35.47,0.95,0.05
1-July-2016,70.35,72.1,70.1,70.95,71.077134324522,653626,2909,46457863,167548,25.63,2,0.6
4-July-2016,71.65,75.6,71.05,75.25,74.0417427713176,1389534,5683,102883519,531418,38.24,4.55,3.6
5-July-2016,76,77.45,75.55,76.75,76.7468148469855,1289420,5740,98958878,309200,23.98,1.9,0.75
7-July-2016,76.75,76.75,74.05,74.95,75.79883253494,506225,2802,38371264,150850,29.8,2.7,-1.8
8-July-2016,74.95,75.25,72.9,74.65,74.032442998452,762260,3628,56431970,128736,16.89,2.35,-0.3
11-July-2016,76,76.5,75.6,76.2,76.0691207057305,501948,2148,38182743,153050,30.49,0.9,0.2
12-July-2016,76.25,77.5,74.95,76.05,76.4231817028307,595021,3076,45473398,146430,24.61,2.55,-0.2
13-July-2016,76.2,76.4,73.75,74.3,74.8606287567076,527390,2362,39480747,109056,20.68,2.65,-1.9
14-July-2016,74.45,77,74.05,76.25,76.0550556800034,746408,3526,56768102,186012,24.92,2.95,1.8
15-July-2016,76.75,76.75,74.5,74.7,75.225796490296,602330,2691,45310754,112533,18.68,2.25,-2.05
18-July-2016,75.1,75.6,72.5,72.95,74.2928830603456,536593,2479,39865041,141345,26.34,3.1,-2.15
19-July-2016,73.35,74.45,73,73.4,73.5552260238634,554322,2344,40773280,123396,22.26,1.45,0.05
20-July-2016,73.6,74.4,73.3,73.55,73.7969622390805,305554,1664,22548957,58346,19.1,1.1,-0.05
21-July-2016,73.85,73.9,71.1,71.8,72.5613529500986,448324,2152,32530996,124929,27.87,2.8,-2.05
22-July-2016,71.75,72.75,70.8,71.95,71.7568003102425,381637,1939,27385050,82415,21.6,1.95,0.2
25-July-2016,72.25,74.4,71.5,74.1,73.490416889624,657824,2976,48343760,133073,20.23,2.9,1.85
26-July-2016,74.1,76.55,73,73.5,75.2941053636854,1369618,5261,103124162,242902,17.74,3.55,-0.6
27-July-2016,73,74.7,71.75,72.05,72.7543243567126,659231,3023,47961906,148218,22.48,2.95,-0.95
28-July-2016,72.15,72.55,70.05,70.35,71.4328576250979,696155,2959,49728341,221387,31.8,2.5,-1.8
29-July-2016,70.45,71.25,69.6,69.85,70.3490925693414,481855,2430,33898062,132681,27.54,1.65,-0.6
1-August-2016,70.05,70.8,67.8,68.3,69.0167326268179,748179,3188,51636870,151510,20.25,3,-1.75
2-August-2016,68.3,69.4,68.1,68.75,68.734988253324,356271,1809,24488283,75275,21.13,1.3,0.45
3-August-2016,68.1,69.65,68,68.35,68.7113837800431,375710,1863,25815554,73458,19.55,1.65,0.25
4-August-2016,69,69.25,67.7,68.15,68.2115286027436,452544,2066,30868718,69795,15.42,1.55,-0.85
5-August-2016,68.4,69.65,68.4,69.5,69.1607140766412,341644,1564,23628343,115107,33.69,1.25,1.1
8-August-2016,69.9,70,68.25,68.5,68.8437039198006,377060,1644,25958207,123285,32.7,1.75,-1.4
9-August-2016,68.7,69.35,67.95,68.25,68.4418097752692,412449,1809,28228756,90409,21.92,1.4,-0.45
10-August-2016,68.4,68.6,66.45,66.75,67.2072514408757,387785,2075,26061964,104481,26.94,2.15,-1.65
11-August-2016,66.8,68.95,65.45,68.35,67.3963908608996,1507063,6423,101570607,122861,8.15,3.5,1.55
12-August-2016,68.55,70.1,67.65,68.55,68.9159829216938,718104,3869,49488843,135996,18.94,2.45,0
16-August-2016,68.55,68.9,67.35,67.95,67.9491513189102,290922,1488,19767903,72037,24.76,1.55,-0.6
17-August-2016,68.15,68.85,67.75,68.15,68.2852183265861,334705,1493,22855404,71121,21.25,1.1,0
18-August-2016,68.5,69.3,68.45,68.95,68.9425514513077,284881,1250,19640423,62468,21.93,0.85,0.45
19-August-2016,69.5,71.65,69.45,71,70.7527327189181,765172,3435,54138010,204268,26.7,2.2,1.5
22-August-2016,72,72,70.7,71.1,71.2531698989418,575807,2262,41028074,168516,29.27,1.3,-0.9
23-August-2016,71.25,72.3,70.8,72,71.6707914536032,494571,2013,35446295,133258,26.94,1.5,0.75
24-August-2016,72.2,72.7,71.6,71.9,72.0386911251635,366880,1695,26429555,83656,22.8,1.1,-0.3
25-August-2016,74,76,69.6,73.5,72.6766924677416,2851044,12948,207204448,482056,16.91,6.4,-0.5
26-August-2016,73.4,73.4,70.2,70.6,71.6288964604092,1345099,7545,96347957,309594,23.02,3.2,-2.8
29-August-2016,70.6,71,69.5,70.55,70.2340418442704,420177,2527,29510729,89647,21.34,1.5,-0.05
30-August-2016,71,72.8,70.95,72.4,71.8540386478032,629790,3255,45252955,190451,30.24,1.85,1.4
31-August-2016,74.1,74.25,72.5,72.9,73.4956548300171,864293,4400,63521780,226266,26.18,1.75,-1.2
1-September-2016,72.8,72.95,71.15,71.55,72.2586984615179,448039,2169,32374715,85268,19.03,1.8,-1.25
2-September-2016,72,73,71.5,72.7,72.4110386912424,392311,2027,28407647,116185,29.62,1.5,0.7
6-September-2016,73.25,73.95,73.1,73.35,73.4925301801961,395458,2005,29063209,125719,31.79,0.85,0.1
7-September-2016,73.6,75.65,72.9,74.7,74.6765792672619,993752,4666,74210000,291440,29.33,2.75,1.1
8-September-2016,75,76.25,74.5,75.6,75.661235311045,635937,3062,48115779,181499,28.54,1.75,0.6
9-September-2016,76.2,80.75,76.2,79.55,79.3796873947367,3903901,17118,309890441,749632,19.2,4.55,3.35
12-September-2016,78.9,79.45,75.1,75.65,77.3593032457662,1674335,13382,129525389,302780,18.08,4.35,-3.25
14-September-2016,75.8,78.15,75.4,77.8,77.2816267563317,1016821,4220,78581581,116364,11.44,2.75,2
15-September-2016,78,78,76.05,76.4,76.6287767197641,745422,2586,57120776,98920,13.27,1.95,-1.6
16-September-2016,77,78.15,75.1,75.45,76.7039766582785,1258519,4433,96533412,165884,13.18,3.05,-1.55
19-September-2016,76.95,77,75.3,75.55,75.862466368663,377624,2011,28647488,117625,31.15,1.7,-1.4
20-September-2016,75.95,76,73.35,74,74.3059179707545,604126,2889,44890137,143517,23.76,2.65,-1.95
21-September-2016,74.05,74.65,72.45,72.8,73.7334280812595,315926,1830,23294307,112619,35.65,2.2,-1.25
22-September-2016,76.1,76.5,74.1,74.75,74.8335793478974,853608,3992,63878542,171440,20.08,2.4,-1.35
23-September-2016,74.8,74.8,73.3,73.55,73.7999181685808,498586,2241,36795606,137481,27.57,1.5,-1.25
26-September-2016,73.85,73.85,71.6,71.85,72.6314790431846,481514,2439,34973074,167712,34.83,2.25,-2
27-September-2016,72,73,70.5,70.7,71.4226999187923,612011,2778,43711478,173663,28.38,2.5,-1.3
28-September-2016,71.2,72.9,70.45,72.6,71.9539804359898,632079,3199,45480600,150370,23.79,2.45,1.4
29-September-2016,73,73.5,66.55,67.05,69.5769937223255,1618593,7266,112616835,534621,33.03,6.95,-5.95
30-September-2016,67,69.4,67,68.65,68.5004475905855,726110,3196,49738860,218158,30.04,2.4,1.65
3-October-2016,69.5,71.2,69.2,71,70.4922398326227,516677,2464,36421719,198749,38.47,2,1.5
4-October-2016,72,72.55,70.9,72.05,71.6176153196812,553223,2804,39620512,136242,24.63,1.65,0.05
5-October-2016,72.4,72.8,71.05,71.3,71.7584537970845,328107,1820,23544451,83483,25.44,1.75,-1.1
6-October-2016,71.6,71.9,69.25,69.85,70.4353146010096,394007,1953,27752007,103171,26.19,2.65,-1.75
7-October-2016,72.15,73.55,71.35,72,72.5077673996367,1254667,6598,90973103,250030,19.93,2.2,-0.15
10-October-2016,72.05,72.7,71,71.1,71.4869051606861,292558,1661,20914066,91291,31.2,1.7,-0.95
13-October-2016,70.5,70.5,68.2,68.95,69.0828448677537,603079,2858,41662413,177894,29.5,2.3,-1.55
14-October-2016,69.25,69.6,68.6,68.95,69.0958944016806,243716,1426,16839775,71561,29.36,1,-0.3
17-October-2016,69.55,70.55,68.45,68.7,69.4496619545175,569450,2831,39548110,173106,30.4,2.1,-0.85
18-October-2016,69.45,70.35,68.8,70.05,69.6596497363925,423167,1888,29477665,136386,32.23,1.55,0.6
19-October-2016,71.05,73.4,71.05,72.8,72.6839829546639,1055538,4906,76720706,312140,29.57,2.35,1.75
20-October-2016,73.35,74.2,72.9,73.7,73.6315858952397,651468,3241,47968622,173450,26.62,1.3,0.35
21-October-2016,73.9,76.9,73.1,76.5,75.566673746797,1257039,5721,94990256,427015,33.97,3.8,2.6
24-October-2016,76.5,77.8,75.6,76.65,77.0614371894576,828993,3439,63883392,221690,26.74,2.2,0.15
25-October-2016,76.2,77.5,73.1,74.3,75.0524523908346,1211899,5656,90955992,188238,15.53,4.4,-1.9
26-October-2016,72.4,75.8,72.4,74.5,74.7033648998762,626824,3007,46825862,153385,24.47,3.4,2.1
27-October-2016,75,75.15,72.1,74.55,73.6365274302398,416821,2286,30693251,83111,19.94,3.05,-0.45
28-October-2016,74.9,75,73.3,73.55,74.0135983593627,316950,1882,23458610,71791,22.65,1.7,-1.35
30-October-2016,73.6,75,73.5,73.7,73.8182645899975,124109,732,9161511,77168,62.18,1.5,0.1
